Year,Month,State,MWh
2009,8,IL,146874
2009,8,IN,64387
2009,8,KS,224270
2009,8,MA,381
2009,8,ME,18455
2009,8,MI,18838
2009,8,MN,316708
2009,8,MO,36970
2009,8,MT,20336
2009,8,ND,178033
2009,8,NE,30988
2009,8,NH,4139
2009,8,NJ,1123
2009,8,NM,123157
2009,8,NY,128122
2009,8,OH,765
2009,8,OK,202094
2009,8,OR,442961
2009,8,PA,42746
2009,8,SD,33235
2009,8,TN,2262
2009,8,TX,1457784
2009,8,UT,2518
2009,8,VT,416
2009,8,WA,345142
2009,8,WI,68952
2009,8,WV,32179
2009,8,WY,95559
2009,9,AK,1213
2009,9,CA,479682
2009,9,CO,247528
2009,9,HI,30409
2009,9,IA,327936
2009,9,ID,20926
2009,9,IL,100979
2009,9,IN,44642
2009,9,KS,159425
2009,9,MA,433
2009,9,ME,20937
2009,9,MI,9007
2009,9,MN,257995
2009,9,MO,29031
2009,9,MT,49120
2009,9,ND,258900
2009,9,NE,35987
2009,9,NH,4705
2009,9,NJ,1329
2009,9,NM,95425
2009,9,NY,134054
2009,9,OH,481
2009,9,OK,152242
2009,9,OR,313726
2009,9,PA,91505
2009,9,SD,37389
2009,9,TN,1689
2009,9,TX,1218436
2009,9,UT,33331
2009,9,VT,513
2009,9,WA,281838
2009,9,WI,35145
2009,9,WV,45588
2009,9,WY,129162
2009,10,AK,507
2009,10,AZ,12094
2009,10,CA,405925
2009,10,CO,310629
2009,10,HI,12704
2009,10,IA,663345
2009,10,ID,33023
2009,10,IL,259241
2009,10,IN,145402
2009,10,KS,305293
2009,10,MA,489
2009,10,ME,31194
2009,10,MI,27476
2009,10,MN,418482
2009,10,MO,69757
2009,10,MT,74600
2009,10,ND,255121
2009,10,NE,39061
2009,10,NH,5320
2009,10,NJ,1833
2009,10,NM,163208
2009,10,NY,184198
2009,10,OH,1305
2009,10,OK,253358
2009,10,OR,273005
2009,10,PA,127340
2009,10,SD,42899
2009,10,TN,5270
2009,10,TX,1932637
2009,10,UT,47500
2009,10,VT,1152
2009,10,WA,307453
2009,10,WI,79861
2009,10,WV,70665
2009,10,WY,252278
2009,11,AK,1222
2009,11,AZ,7896
2009,11,CA,235404
2009,11,CO,277290
2009,11,HI,30645
2009,11,IA,760110
2009,11,ID,33557
2009,11,IL,329362
2009,11,IN,219773
2009,11,KS,277855
2009,11,MA,589
2009,11,ME,38140
2009,11,MI,22051
2009,11,MN,410990
2009,11,MO,73687
2009,11,MT,130453
2009,11,ND,338126
2009,11,NE,41003
2009,11,NH,6408
2009,11,NJ,2146
2009,11,NM,132612
2009,11,NY,202459
2009,11,OH,1704
2009,11,OK,269136
2009,11,OR,232727
2009,11,PA,178378
2009,11,SD,41463
2009,11,TN,3362
2009,11,TX,1801642
2009,11,UT,15324
2009,11,VT,989
2009,11,WA,334358
2009,11,WI,93836
2009,11,WV,67821
2009,11,WY,262666
2009,12,AK,310
2009,12,AZ,9555
2009,12,CA,170386
2009,12,CO,303510
2009,12,HI,7761
2009,12,IA,726390
2009,12,ID,38146
2009,12,IL,410992
2009,12,IN,271894
2009,12,KS,313768
2009,12,MA,697
2009,12,ME,30440
2009,12,MI,42791
2009,12,MN,459200
2009,12,MO,57401
2009,12,MT,82329
2009,12,ND,269443
2009,12,NE,33196
2009,12,NH,5280
2009,12,NJ,2994
2009,12,NM,140425
2009,12,NY,301859
2009,12,OH,2036
2009,12,OK,307925
2009,12,OR,98494
2009,12,PA,234085
2009,12,SD,48610
2009,12,TN,6128
2009,12,TX,1779581
2009,12,UT,34880
2009,12,VT,1510
2009,12,WA,160973
2009,12,WI,94484
2009,12,WV,85741
2009,12,WY,372847
2010,1,AK,416.0
2010,1,AZ,5970.0
2010,1,CA,150142.0
2010,1,CO,249033.0
2010,1,DE,0.0
2010,1,HI,8614.0
2010,1,IA,737823.0
2010,1,ID,25766.0
2010,1,IL,357099.0
2010,1,IN,270957.0
2010,1,KS,235216.0
2010,1,MA,1264.0
2010,1,ME,38185.0
2010,1,MI,38306.0
2010,1,MN,440150.0
2010,1,MO,45359.0
2010,1,MT,81404.0
2010,1,ND,323334.0
2010,1,NE,36349.0
2010,1,NH,5835.0
2010,1,NJ,1263.0
2010,1,NM,155791.0
2010,1,NY,230225.0
2010,1,OH,1118.0
2010,1,OK,232240.0
2010,1,OR,144972.0
2010,1,PA,223979.0
2010,1,RI,241.0
2010,1,SD,84255.0
2010,1,TN,3743.0
2010,1,TX,1982647.0
2010,1,UT,30153.0
2010,1,VT,1359.0
2010,1,WA,221023.0
2010,1,WI,114436.0
2010,1,WV,92442.0
2010,1,WY,283229.0
2010,2,AK,685.0
2010,2,AZ,7204.0
2010,2,CA,220653.0
2010,2,CO,233867.0
2010,2,DE,0.0
2010,2,HI,14189.0
2010,2,IA,649460.0
2010,2,ID,19770.0
2010,2,IL,242228.0
2010,2,IN,187190.0
2010,2,KS,190008.0
2010,2,MA,1321.0
2010,2,ME,39683.0
2010,2,MI,24202.0
2010,2,MN,274186.0
2010,2,MO,40110.0
2010,2,MT,54744.0
2010,2,ND,203272.0
2010,2,NE,28456.0
2010,2,NH,6099.0
2010,2,NJ,1110.0
2010,2,NM,93547.0
2010,2,NY,206304.0
2010,2,OH,738.0
2010,2,OK,187150.0
2010,2,OR,76662.0
2010,2,PA,190209.0
2010,2,RI,252.0
2010,2,SD,59811.0
2010,2,TN,2923.0
2010,2,TX,1672168.0
2010,2,UT,15334.0
2010,2,VT,1609.0
2010,2,WA,129578.0
2010,2,WI,61253.0
2010,2,WV,78848.0
2010,2,WY,217034.0
2010,3,AK,1368.0
2010,3,AZ,14727.0
2010,3,CA,398600.0
2010,3,CO,301252.0
2010,3,DE,0.0
2010,3,HI,28326.0
2010,3,IA,850655.0
2010,3,ID,27506.0
2010,3,IL,402131.0
2010,3,IN,224911.0
2010,3,KS,367026.0
2010,3,MA,1810.0
2010,3,ME,43741.0
2010,3,MI,33024.0
2010,3,MN,448911.0
2010,3,MO,76358.0
2010,3,MT,92033.0
2010,3,ND,302953.0
2010,3,NE,41044.0
2010,3,NH,6649.0
2010,3,NJ,1176.0
2010,3,NM,168427.0
2010,3,NY,237990.0
2010,3,OH,1056.0
2010,3,OK,398043.0
2010,3,OR,320081.0
2010,3,PA,176267.0
2010,3,RI,274.0
2010,3,SD,99120.0
2010,3,TN,4147.0
2010,3,TX,2665658.0
2010,3,UT,45397.0
2010,3,VT,1287.0
2010,3,WA,400693.0
2010,3,WI,86442.0
2010,3,WV,84784.0
2010,3,WY,235208.0
2010,4,AK,1362.0
2010,4,AZ,14307.0
2010,4,CA,545671.0
2010,4,CO,367720.0
2010,4,DE,0.0
2010,4,HI,28211.0
2010,4,IA,907917.0
2010,4,ID,32972.0
2010,4,IL,502844.0
2010,4,IN,316068.0
2010,4,KS,361957.0
2010,4,MA,1541.0
2010,4,ME,33135.0
2010,4,MI,37053.0
2010,4,MN,482373.0
2010,4,MO,74584.0
2010,4,MT,103655.0
2010,4,ND,358660.0
2010,4,NE,41763.0
2010,4,NH,5070.0
2010,4,NJ,1106.0
2010,4,NM,198926.0
2010,4,NY,236079.0
2010,4,OH,1412.0
2010,4,OK,406871.0
2010,4,OR,498528.0
2010,4,PA,150867.0
2010,4,RI,209.0
2010,4,SD,130189.0
2010,4,TN,5295.0
2010,4,TX,2731383.0
2010,4,UT,42864.0
2010,4,VT,1205.0
2010,4,WA,619198.0
2010,4,WI,136490.0
2010,4,WV,85557.0
2010,4,WY,301414.0
2010,5,AK,1000.0
2010,5,AZ,17725.0
2010,5,CA,688892.0
2010,5,CO,335227.0
2010,5,DE,0.0
2010,5,HI,20705.0
2010,5,IA,770878.0
2010,5,ID,33760.0
2010,5,IL,391698.0
2010,5,IN,220918.0
2010,5,KS,283540.0
2010,5,MA,1684.0
2010,5,ME,39747.0
2010,5,MI,26778.0
2010,5,MN,440190.0
2010,5,MO,91588.0
2010,5,MT,84647.0
2010,5,ND,426977.0
2010,5,NE,39122.0
2010,5,NH,5983.0
2010,5,NJ,923.0
2010,5,NM,193746.0
2010,5,NY,195618.0
2010,5,OH,1032.0
2010,5,OK,301756.0
2010,5,OR,476796.0
2010,5,PA,127859.0
2010,5,RI,247.0
2010,5,SD,149813.0
2010,5,TN,4582.0
2010,5,TX,2336900.0
2010,5,UT,50024.0
2010,5,VT,843.0
2010,5,WA,522239.0
2010,5,WI,88526.0
2010,5,WV,65500.0
2010,5,WY,260064.0
2010,6,AK,1250.0
2010,6,AZ,11917.0
2010,6,CA,867438.0
2010,6,CO,261915.0
2010,6,DE,0.0
2010,6,HI,25900.0
2010,6,IA,554806.0
2010,6,ID,26150.0
2010,6,IL,218114.0
2010,6,IN,156506.0
2010,6,KS,282608.0
2010,6,MA,1146.0
2010,6,ME,25543.0
2010,6,MI,15978.0
2010,6,MN,293540.0
2010,6,MO,66616.0
2010,6,MT,68828.0
2010,6,ND,279776.0
2010,6,NE,24446.0
2010,6,NH,3895.0
2010,6,NJ,823.0
2010,6,NM,138668.0
2010,6,NY,172680.0
2010,6,OH,640.0
2010,6,OK,365322.0
2010,6,OR,511396.0
2010,6,PA,115854.0
2010,6,RI,161.0
2010,6,SD,101606.0
2010,6,TN,2072.0
2010,6,TX,2562455.0
2010,6,UT,37054.0
2010,6,VT,823.0
2010,6,WA,518823.0
2010,6,WI,56692.0
2010,6,WV,69080.0
2010,6,WY,208498.0
2010,7,AK,1373.0
2010,7,AZ,7228.0
2010,7,CA,925100.0
2010,7,CO,204262.0
2010,7,DE,269.0
2010,7,HI,28437.0
2010,7,IA,452436.0
2010,7,ID,21805.0
2010,7,IL,204755.0
2010,7,IN,118842.0
2010,7,KS,245598.0
2010,7,MA,1531.0
2010,7,ME,31439.0
2010,7,MI,15478.0
2010,7,MN,267901.0
2010,7,MO,57110.0
2010,7,MT,62225.0
2010,7,ND,256749.0
2010,7,NE,27520.0
2010,7,NH,4749.0
2010,7,NJ,684.0
2010,7,NM,102025.0
2010,7,NY,157420.0
2010,7,OH,567.0
2010,7,OK,261765.0
2010,7,OR,464875.0
2010,7,PA,76906.0
2010,7,RI,196.0
2010,7,SD,96827.0
2010,7,TN,1346.0
2010,7,TX,1863157.0
2010,7,UT,36031.0
2010,7,VT,746.0
2010,7,WA,421865.0
2010,7,WI,59392.0
2010,7,WV,48812.0
2010,7,WY,196472.0
2010,8,AK,1764.0
2010,8,AZ,6201.0
2010,8,CA,731435.0
2010,8,CO,209334.0
2010,8,DE,181.0
2010,8,HI,36533.0
2010,8,IA,596440.0
2010,8,ID,23046.0
2010,8,IL,196328.0
2010,8,IN,90546.0
2010,8,KS,258076.0
2010,8,MA,1131.0
2010,8,ME,20802.0
2010,8,MI,19443.0
2010,8,MN,328709.0
2010,8,MO,66666.0
2010,8,MT,60042.0
2010,8,ND,340541.0
2010,8,NE,29794.0
2010,8,NH,3182.0
2010,8,NJ,673.0
2010,8,NM,120362.0
2010,8,NY,157169.0
2010,8,OH,524.0
2010,8,OK,261081.0
2010,8,OR,459929.0
2010,8,PA,72973.0
2010,8,RI,131.0
2010,8,SD,119435.0
2010,8,TN,1259.0
2010,8,TX,1658037.0
2010,8,UT,58530.0
2010,8,VT,768.0
2010,8,WA,470535.0
2010,8,WI,64859.0
2010,8,WV,32813.0
2010,8,WY,186585.0
2010,9,AK,1177.0
2010,9,AZ,5804.0
2010,9,CA,550902.0
2010,9,CO,257257.0
2010,9,DE,366.0
2010,9,HI,24379.0
2010,9,IA,745319.0
2010,9,ID,26022.0
2010,9,IL,373403.0
2010,9,IN,246193.0
2010,9,KS,287607.0
2010,9,MA,1553.0
2010,9,ME,30254.0
2010,9,MI,32035.0
2010,9,MN,343956.0
2010,9,MO,87481.0
2010,9,MT,60234.0
2010,9,ND,421035.0
2010,9,NE,30103.0
2010,9,NH,4603.0
2010,9,NJ,1063.0
2010,9,NM,135966.0
2010,9,NY,234734.0
2010,9,OH,1056.0
2010,9,OK,311475.0
2010,9,OR,273924.0
2010,9,PA,132408.0
2010,9,RI,190.0
2010,9,SD,132455.0
2010,9,TN,2076.0
2010,9,TX,1588658.0
2010,9,UT,38962.0
2010,9,VT,962.0
2010,9,WA,361466.0
2010,9,WI,90314.0
2010,9,WV,66482.0
2010,9,WY,203626.0
2010,10,AK,1132.0
2010,10,AZ,8642.0
2010,10,CA,371645.0
2010,10,CO,275498.0
2010,10,DE,626.0
2010,10,HI,23450.0
2010,10,IA,872659.0
2010,10,ID,56861.0
2010,10,IL,524235.0
2010,10,IN,342459.0
2010,10,KS,294319.0
2010,10,MA,3187.0
2010,10,ME,69887.0
2010,10,MI,33040.0
2010,10,MN,432079.0
2010,10,MO,103728.0
2010,10,MT,81494.0
2010,10,ND,400256.0
2010,10,NE,36196.0
2010,10,NH,10523.0
2010,10,NJ,1253.0
2010,10,NM,144126.0
2010,10,NY,255272.0
2010,10,OH,1411.0
2010,10,OK,298971.0
2010,10,OR,250609.0
2010,10,PA,186032.0
2010,10,RI,434.0
2010,10,SD,130265.0
2010,10,TN,4242.0
2010,10,TX,1830304.0
2010,10,UT,25616.0
2010,10,VT,1511.0
2010,10,WA,348410.0
2010,10,WI,93758.0
2010,10,WV,113717.0
2010,10,WY,315960.0
2010,11,AK,719.0
2010,11,AZ,12601.0
2010,11,CA,304526.0
2010,11,CO,340607.0
2010,11,DE,492.0
2010,11,HI,14901.0
2010,11,IA,1115407.0
2010,11,ID,69364.0
2010,11,IL,609111.0
2010,11,IN,395922.0
2010,11,KS,345422.0
2010,11,MA,2777.0
2010,11,ME,58629.0
2010,11,MI,38880.0
2010,11,MN,505322.0
2010,11,MO,136454.0
2010,11,MT,101004.0
2010,11,ND,399660.0
2010,11,NE,37992.0
2010,11,NH,8794.0
2010,11,NJ,1242.0
2010,11,NM,181597.0
2010,11,NY,257411.0
2010,11,OH,1663.0
2010,11,OK,407923.0
2010,11,OR,240452.0
2010,11,PA,178910.0
2010,11,RI,363.0
2010,11,SD,134080.0
2010,11,TN,4634.0
2010,11,TX,2765455.0
2010,11,UT,25563.0
2010,11,VT,1025.0
2010,11,WA,402319.0
2010,11,WI,128124.0
2010,11,WV,89470.0
2010,11,WY,428802.0
2010,12,AK,361.0
2010,12,AZ,22590.0
2010,12,CA,323626.0
2010,12,CO,415879.0
2010,12,DE,623.0
2010,12,HI,7476.0
2010,12,IA,916537.0
2010,12,ID,77724.0
2010,12,IL,431688.0
2010,12,IN,363528.0
2010,12,KS,253688.0
2010,12,MA,3123.0
2010,12,MD,1494.0
2010,12,ME,68153.0
2010,12,MI,46123.0
2010,12,MN,534407.0
2010,12,MO,79436.0
2010,12,MT,79923.0
2010,12,ND,382427.0
2010,12,NE,48859.0
2010,12,NH,10306.0
2010,12,NJ,1339.0
2010,12,NM,199001.0
2010,12,NY,255252.0
2010,12,OH,1359.0
2010,12,OK,375487.0
2010,12,OR,201783.0
2010,12,PA,221769.0
2010,12,RI,425.0
2010,12,SD,133895.0
2010,12,TN,4251.0
2010,12,TX,2594588.0
2010,12,UT,42150.0
2010,12,VT,1754.0
2010,12,WA,328528.0
2010,12,WI,108178.0
2010,12,WV,111667.0
2010,12,WY,409901.0
2011,1,AK,418.13
2011,2,AK,59.16
2011,3,AK,1564.18
2011,4,AK,438.14
2011,5,AK,936.13
2011,6,AK,1090.03
2011,7,AK,1299.88
2011,8,AK,1429.33
2011,9,AK,753.4
2011,10,AK,1154.38
2011,11,AK,1682.08
2011,12,AK,1621.15
2011,1,AZ,8680.0
2011,2,AZ,27390.0
2011,3,AZ,31170.0
2011,4,AZ,37649.0
2011,5,AZ,33983.0
2011,6,AZ,33183.0
2011,7,AZ,13469.0
2011,8,AZ,11304.0
2011,9,AZ,8805.35
2011,10,AZ,14263.56
2011,11,AZ,25732.36
2011,12,AZ,9949.74
2011,1,CA,233839.16
2011,2,CA,429303.97
2011,3,CA,611768.62
2011,4,CA,960477.44
2011,5,CA,1026431.06
2011,6,CA,1020821.89
2011,7,CA,869402.15
2011,8,CA,908282.38
2011,9,CA,522308.52
2011,10,CA,415404.12
2011,11,CA,428345.75
2011,12,CA,325451.96
2011,1,CO,414651.25
2011,2,CO,387358.58
2011,3,CO,391602.16
2011,4,CO,464968.25
2011,5,CO,512554.61
2011,6,CO,425700.07
2011,7,CO,309819.69
2011,8,CO,348467.15
2011,9,CO,331770.64
2011,10,CO,506891.74
2011,11,CO,550647.77
2011,12,CO,555889.93
2011,1,DE,432.79
2011,2,DE,490.27
2011,3,DE,482.64
2011,4,DE,496.65
2011,5,DE,213.24
2011,6,DE,265.09
2011,7,DE,186.73
2011,8,DE,252.74
2011,9,DE,277.79
2011,10,DE,564.23
2011,11,DE,570.54
2011,12,DE,592.3
2011,1,HI,11449.75
2011,2,HI,1619.91
2011,3,HI,42832.28
2011,4,HI,11997.83
2011,5,HI,25634.27
2011,6,HI,29848.66
2011,7,HI,35595.05
2011,8,HI,39139.78
2011,9,HI,20630.5
2011,10,HI,31610.74
2011,11,HI,46060.88
2011,12,HI,44392.34
2011,1,IA,807251.5
2011,2,IA,989004.65
2011,3,IA,872093.03
2011,4,IA,1064612.68
2011,5,IA,1128855.24
2011,6,IA,850405.22
2011,7,IA,484018.47
2011,8,IA,413966.49
2011,9,IA,572332.25
2011,10,IA,1101910.0
2011,11,IA,1257270.35
2011,12,IA,1167457.04
2011,1,ID,52407.17
2011,2,ID,101173.83
2011,3,ID,157852.54
2011,4,ID,134039.56
2011,5,ID,112817.56
2011,6,ID,123104.78
2011,7,ID,106491.96
2011,8,ID,81346.5
2011,9,ID,65373.17
2011,10,ID,121543.19
2011,11,ID,142685.61
2011,12,ID,107846.14
2011,1,IL,406661.06
2011,2,IL,598325.34
2011,3,IL,566831.6
2011,4,IL,723407.5
2011,5,IL,537856.54
2011,6,IL,423141.88
2011,7,IL,239075.68
2011,8,IL,224276.01
2011,9,IL,401504.01
2011,10,IL,511834.28
2011,11,IL,907870.39
2011,12,IL,672347.71
2011,1,IN,314670.98
2011,2,IN,390319.7
2011,3,IN,376531.27
2011,4,IN,428916.92
2011,5,IN,269529.49
2011,6,IN,203209.22
2011,7,IN,81651.79
2011,8,IN,83328.15
2011,9,IN,164027.68
2011,10,IN,246460.82
2011,11,IN,431805.5
2011,12,IN,294959.48
2011,1,KS,279044.02
2011,2,KS,320024.64
2011,3,KS,327854.03
2011,4,KS,356747.82
2011,5,KS,356197.68
2011,6,KS,358418.69
2011,7,KS,233766.71
2011,8,KS,205154.59
2011,9,KS,217761.0
2011,10,KS,355361.18
2011,11,KS,385697.22
2011,12,KS,323951.43
2011,1,MA,1863.12
2011,2,MA,2243.87
2011,3,MA,2945.34
2011,4,MA,2870.09
2011,5,MA,4882.9
2011,6,MA,4352.15
2011,7,MA,4510.84
2011,8,MA,4503.08
2011,9,MA,4652.2
2011,10,MA,9369.09
2011,11,MA,10534.57
2011,12,MA,8657.54
2011,1,MD,19034.0
2011,2,MD,23466.0
2011,3,MD,22853.0
2011,4,MD,24699.0
2011,5,MD,10029.0
2011,6,MD,11704.0
2011,7,MD,7332.0
2011,8,MD,18506.23
2011,9,MD,18770.17
2011,10,MD,39024.44
2011,11,MD,38741.34
2011,12,MD,36553.82
2011,1,ME,62678.05
2011,2,ME,75679.33
2011,3,ME,71045.13
2011,4,ME,63510.44
2011,5,ME,39875.95
2011,6,ME,35761.2
2011,7,ME,39554.83
2011,8,ME,39430.08
2011,9,ME,41008.4
2011,10,ME,81010.08
2011,11,ME,84545.6
2011,12,ME,72540.44
2011,1,MI,33734.16
2011,2,MI,51540.38
2011,3,MI,30706.77
2011,4,MI,48921.19
2011,5,MI,35214.06
2011,6,MI,24262.75
2011,7,MI,11797.52
2011,8,MI,18136.15
2011,9,MI,26717.44
2011,10,MI,40175.63
2011,11,MI,73330.08
2011,12,MI,61937.88
2011,1,MN,465185.66
2011,2,MN,690597.53
2011,3,MN,543447.08
2011,4,MN,641998.63
2011,5,MN,712076.02
2011,6,MN,478527.79
2011,7,MN,290257.04
2011,8,MN,271972.69
2011,9,MN,359095.68
2011,10,MN,732397.2
2011,11,MN,806769.96
2011,12,MN,733370.16
2011,1,MO,93378.02
2011,2,MO,106129.62
2011,3,MO,107814.38
2011,4,MO,142659.8
2011,5,MO,111764.12
2011,6,MO,99229.21
2011,7,MO,57982.21
2011,8,MO,47781.25
2011,9,MO,68511.89
2011,10,MO,106223.71
2011,11,MO,139038.8
2011,12,MO,97698.98
2011,1,MT,149933.52
2011,2,MT,108454.74
2011,3,MT,84279.96
2011,4,MT,112153.23
2011,5,MT,102450.89
2011,6,MT,83772.88
2011,7,MT,76168.57
2011,8,MT,59094.95
2011,9,MT,73265.41
2011,10,MT,113005.61
2011,11,MT,138334.15
2011,12,MT,164253.71
2011,1,ND,435963.88
2011,2,ND,523078.8
2011,3,ND,435326.45
2011,4,ND,444119.3
2011,5,ND,524927.97
2011,6,ND,380928.37
2011,7,ND,271911.59
2011,8,ND,296950.92
2011,9,ND,359724.44
2011,10,ND,474648.68
2011,11,ND,540813.05
2011,12,ND,547196.55
2011,1,NE,59765.11
2011,2,NE,95947.97
2011,3,NE,89585.31
2011,4,NE,100876.1
2011,5,NE,102458.08
2011,6,NE,84748.62
2011,7,NE,63214.42
2011,8,NE,52479.48
2011,9,NE,58847.21
2011,10,NE,96469.29
2011,11,NE,124310.64
2011,12,NE,122182.78
2011,1,NH,5712.8
2011,2,NH,6880.27
2011,3,NH,6499.15
2011,4,NH,5803.17
2011,5,NH,3627.27
2011,6,NH,3274.88
2011,7,NH,3617.07
2011,8,NH,3603.82
2011,9,NH,3728.85
2011,10,NH,7699.24
2011,11,NH,8579.85
2011,12,NH,7065.64
2011,1,NJ,777.97
2011,2,NJ,1225.73
2011,3,NJ,1196.53
2011,4,NJ,1235.55
2011,5,NJ,690.22
2011,6,NJ,613.27
2011,7,NJ,501.38
2011,8,NJ,567.34
2011,9,NJ,547.44
2011,10,NJ,885.58
2011,11,NJ,1205.5
2011,12,NJ,1076.48
2011,1,NM,183128.51
2011,2,NM,186043.89
2011,3,NM,209656.26
2011,4,NM,248365.93
2011,5,NM,234793.64
2011,6,NM,203040.9
2011,7,NM,117925.24
2011,8,NM,91663.71
2011,9,NM,112937.35
2011,10,NM,159131.37
2011,11,NM,205668.97
2011,12,NM,152141.22
2011,1,NY,178433.53
2011,2,NY,325600.29
2011,3,NY,311722.37
2011,4,NY,325085.45
2011,5,NY,187052.84
2011,6,NY,172584.91
2011,7,NY,145648.76
2011,8,NY,155501.14
2011,9,NY,150738.59
2011,10,NY,241540.88
2011,11,NY,330373.11
2011,12,NY,303787.13
2011,1,OH,1070.56
2011,2,OH,1489.12
2011,3,OH,1366.44
2011,4,OH,1685.13
2011,5,OH,1229.58
2011,6,OH,933.09
2011,7,OH,12178.33
2011,8,OH,12777.41
2011,9,OH,25687.82
2011,10,OH,27933.89
2011,11,OH,49848.33
2011,12,OH,62243.3
2011,1,OK,347639.55
2011,2,OK,448654.36
2011,3,OK,529446.8
2011,4,OK,533749.16
2011,5,OK,567098.31
2011,6,OK,560630.88
2011,7,OK,332976.13
2011,8,OK,335942.72
2011,9,OK,342748.6
2011,10,OK,498425.56
2011,11,OK,625510.99
2011,12,OK,482441.97
2011,1,OR,289274.72
2011,2,OR,304785.45
2011,3,OR,295859.95
2011,4,OR,516052.88
2011,5,OR,463560.06
2011,6,OR,569883.6
2011,7,OR,475302.36
2011,8,OR,571252.56
2011,9,OR,263161.12
2011,10,OR,377928.45
2011,11,OR,427483.14
2011,12,OR,220829.73
2011,1,PA,173986.03
2011,2,PA,211708.55
2011,3,PA,215166.62
2011,4,PA,216876.57
2011,5,PA,113646.21
2011,6,PA,91548.59
2011,7,PA,68608.47
2011,8,PA,90209.14
2011,9,PA,86893.5
2011,10,PA,143847.28
2011,11,PA,194585.22
2011,12,PA,187388.83
2011,1,RI,251.71
2011,2,RI,303.14
2011,3,RI,286.35
2011,4,RI,255.69
2011,5,RI,159.82
2011,6,RI,144.29
2011,7,RI,159.37
2011,8,RI,158.78
2011,9,RI,164.29
2011,10,RI,339.23
2011,11,RI,378.03
2011,12,RI,311.31
2011,1,SD,182629.32
2011,2,SD,263540.56
2011,3,SD,234331.81
2011,4,SD,263165.55
2011,5,SD,283350.27
2011,6,SD,207586.96
2011,7,SD,148638.73
2011,8,SD,157117.82
2011,9,SD,141943.65
2011,10,SD,253437.39
2011,11,SD,275132.06
2011,12,SD,257425.88
2011,1,TN,3591.0
2011,2,TN,6466.0
2011,3,TN,5554.0
2011,4,TN,7955.0
2011,5,TN,4032.0
2011,6,TN,2507.0
2011,7,TN,796.0
2011,8,TN,1879.0
2011,9,TN,2610.0
2011,10,TN,3577.0
2011,11,TN,7815.0
2011,12,TN,6361.0
2011,1,TX,2063692.65
2011,2,TX,2528337.91
2011,3,TX,2688714.79
2011,4,TX,3066346.96
2011,5,TX,3098927.29
2011,6,TX,3357432.03
2011,7,TX,2085469.11
2011,8,TX,1954599.69
2011,9,TX,1693651.81
2011,10,TX,2671469.99
2011,11,TX,2832353.36
2011,12,TX,2507091.64
2011,1,UT,15574.24
2011,2,UT,54417.18
2011,3,UT,59576.98
2011,4,UT,43364.99
2011,5,UT,56346.79
2011,6,UT,70024.13
2011,7,UT,55549.87
2011,8,UT,64263.64
2011,9,UT,21370.7
2011,10,UT,36459.82
2011,11,UT,65471.56
2011,12,UT,30370.1
2011,1,VT,912.0
2011,2,VT,961.0
2011,3,VT,1333.0
2011,4,VT,1129.0
2011,5,VT,476.0
2011,6,VT,667.0
2011,7,VT,698.0
2011,8,VT,637.0
2011,9,VT,454.0
2011,10,VT,4610.0
2011,11,VT,10752.0
2011,12,VT,10556.0
2011,1,WA,518645.27
2011,2,WA,483974.66
2011,3,WA,513424.13
2011,4,WA,745466.3
2011,5,WA,557166.36
2011,6,WA,636905.12
2011,7,WA,529229.48
2011,8,WA,572490.66
2011,9,WA,367252.78
2011,10,WA,496779.07
2011,11,WA,499321.09
2011,12,WA,341725.11
2011,1,WI,82674.59
2011,2,WI,130532.12
2011,3,WI,95963.35
2011,4,WI,124357.6
2011,5,WI,128364.95
2011,6,WI,83124.84
2011,7,WI,55613.28
2011,8,WI,43868.42
2011,9,WI,75763.55
2011,10,WI,104772.81
2011,11,WI,134304.38
2011,12,WI,128390.1
2011,1,WV,101574.0
2011,2,WV,113143.0
2011,3,WV,111632.0
2011,4,WV,113677.0
2011,5,WV,49389.0
2011,6,WV,62169.0
2011,7,WV,44586.0
2011,8,WV,68325.31
2011,9,WV,59929.0
2011,10,WV,122172.0
2011,11,WV,124186.0
2011,12,WV,131730.0
2011,1,WY,549885.03
2011,2,WY,461290.37
2011,3,WY,494329.75
2011,4,WY,441525.34
2011,5,WY,373562.35
2011,6,WY,289523.14
2011,7,WY,213625.36
2011,8,WY,222933.92
2011,9,WY,203309.13
2011,10,WY,375097.43
2011,11,WY,510797.94
2011,12,WY,475988.24
2012,1,AK,1084.6
2012,1,AZ,46581.41
2012,1,CA,419366.16
2012,1,CO,629013.58
2012,1,DE,571.68
2012,1,HI,15359.86
2012,1,IA,1490100.41
2012,1,ID,168652.91
2012,1,IL,879779.67
2012,1,IN,416037.55
2012,1,KS,416480.75
2012,1,MA,8588.64
2012,1,MD,51563.05
2012,1,ME,106420.96
2012,1,MI,107052.38
2012,1,MN,817353.7
2012,1,MO,134584.83
2012,1,MT,163445.41
2012,1,ND,579223.89
2012,1,NE,132016.01
2012,1,NH,6493.75
2012,1,NJ,1426.84
2012,1,NM,229662.87
2012,1,NY,393793.41
2012,1,OH,112618.41
2012,1,OK,700534.21
2012,1,OR,398261.92
2012,1,PA,251906.76
2012,1,RI,140.76
2012,1,SD,285964.85
2012,1,TN,7294.0
2012,1,TX,3057233.02
2012,1,US-Total,13632395.31
