Year,Month,State,MWh
2016,2,TX,53808
2016,2,US-Total,2241563
2016,2,UT,23220
2016,2,VT,4428
2016,2,WA,48
2016,2,WI,103
2016,3,AR,1725
2016,3,AZ,311602
2016,3,CA,1315974
2016,3,CO,33031
2016,3,CT,1340
2016,3,DE,3694
2016,3,FL,18026
2016,3,GA,42919
2016,3,HI,5762
2016,3,IL,3382
2016,3,IN,14957
2016,3,KS,146
2016,3,MA,40826
2016,3,MD,15880
2016,3,MI,313
2016,3,MN,545
2016,3,MO,1692
2016,3,NC,347735
2016,3,NJ,72937
2016,3,NM,50522
2016,3,NV,220184
2016,3,NY,11116
2016,3,OH,4342
2016,3,OK,517
2016,3,OR,2431
2016,3,PA,6796
2016,3,RI,1016
2016,3,SC,339
2016,3,TN,5436
2016,3,TX,51077
2016,3,US-Total,2617452
2016,3,UT,26988
2016,3,VA,202
2016,3,VT,3851
2016,3,WA,62
2016,3,WI,90
2016,4,AR,1923
2016,4,AZ,336118
2016,4,CA,1544960
2016,4,CO,32810
2016,4,CT,1751
2016,4,DE,3870
2016,4,FL,27838
2016,4,GA,48336
2016,4,HI,6472
2016,4,IL,3798
2016,4,IN,16799
2016,4,KS,164
2016,4,MA,46602
2016,4,MD,18953
2016,4,MI,699
2016,4,MN,612
2016,4,MO,1901
2016,4,NC,300016
2016,4,NJ,81522
2016,4,NM,51203
2016,4,NV,232978
2016,4,NY,12235
2016,4,OH,4877
2016,4,OK,510
2016,4,OR,2832
2016,4,PA,7492
2016,4,RI,1141
2016,4,SC,355
2016,4,TN,6106
2016,4,TX,52591
2016,4,US-Total,2879682
2016,4,UT,27477
2016,4,VA,233
2016,4,VT,4325
2016,4,WA,82
2016,4,WI,101
2016,5,AR,1787
2016,5,AZ,409521
2016,5,CA,1923957
2016,5,CO,40908
2016,5,CT,2162
2016,5,DE,4168
2016,5,FL,33493
2016,5,GA,59471
2016,5,HI,7990
2016,5,IL,4689
2016,5,IN,20739
2016,5,KS,202
2016,5,KY,0
2016,5,MA,58154
2016,5,MD,19185
2016,5,MI,863
2016,5,MN,755
2016,5,MO,2771
2016,5,NC,265044
2016,5,NJ,73621
2016,5,NM,56441
2016,5,NV,296616
2016,5,NY,10834
2016,5,OH,6021
2016,5,OK,527
2016,5,OR,3520
2016,5,PA,6629
2016,5,RI,1409
2016,5,SC,382
2016,5,TN,7538
2016,5,TX,49016
2016,5,US-Total,3425183
2016,5,UT,50690
2016,5,VA,251
2016,5,VT,5616
2016,5,WA,90
2016,5,WI,125
2016,6,AR,2376
2016,6,AZ,396452
2016,6,CA,1850860
2016,6,CO,43035
2016,6,CT,2147
2016,6,DE,4121
2016,6,FL,24298
2016,6,GA,57371
2016,6,HI,7934
2016,6,IL,4656
2016,6,IN,20593
2016,6,KS,201
2016,6,KY,2235
2016,6,MA,57742
2016,6,MD,23937
2016,6,MI,857
2016,6,MN,750
2016,6,MO,3182
2016,6,NC,319859
2016,6,NE,596
2016,6,NJ,94401
2016,6,NM,51529
2016,6,NV,299000
2016,6,NY,16052
2016,6,OH,6410
2016,6,OK,557
2016,6,OR,3376
2016,6,PA,8537
2016,6,RI,1399
2016,6,SC,378
2016,6,TN,7485
2016,6,TX,65186
2016,6,US-Total,3473498
2016,6,UT,89942
2016,6,VA,248
2016,6,VT,5576
2016,6,WA,95
2016,6,WI,124
2016,7,AR,2587
2016,7,AZ,410883
2016,7,CA,2166831
2016,7,CO,44959
2016,7,CT,2974
2016,7,DE,4290
2016,7,FL,19405
2016,7,GA,65653
2016,7,HI,10220
2016,7,IL,5362
2016,7,IN,23717
2016,7,KS,231
2016,7,KY,1969
2016,7,MA,66481
2016,7,MD,24099
2016,7,MI,987
2016,7,MN,864
2016,7,MO,3724
2016,7,NC,336051
2016,7,NE,686
2016,7,NJ,90282
2016,7,NM,54472
2016,7,NV,335148
2016,7,NY,15116
2016,7,OH,7383
2016,7,OK,587
2016,7,OR,4063
2016,7,PA,8071
2016,7,RI,1611
2016,7,SC,394
2016,7,TN,8620
2016,7,TX,71000
2016,7,US-Total,3944793
2016,7,UT,148881
2016,7,VA,258
2016,7,VT,6422
2016,7,WA,95
2016,7,WI,421
2016,8,AR,2102
2016,8,AZ,330637
2016,8,CA,2145115
2016,8,CO,35725
2016,8,CT,2896
2016,8,DE,5278
2016,8,FL,19995
2016,8,GA,81897
2016,8,HI,9954
2016,8,ID,5686
2016,8,IL,5223
2016,8,IN,24066
2016,8,KS,225
2016,8,KY,1948
2016,8,MA,65248
2016,8,MD,24620
2016,8,MI,1083
2016,8,MN,1007
2016,8,MO,4091
2016,8,NC,447551
2016,8,NE,668
2016,8,NJ,87675
2016,8,NM,68430
2016,8,NV,327705
2016,8,NY,15124
2016,8,OH,7191
2016,8,OK,472
2016,8,OR,4007
2016,8,PA,7836
2016,8,RI,1569
2016,8,SC,484
2016,8,TN,8396
2016,8,TX,57818
2016,8,US-Total,3969186
2016,8,UT,160270
2016,8,VA,317
2016,8,VT,6375
2016,8,WA,93
2016,8,WI,410
2016,9,AL,467
2016,9,AR,2818
2016,9,AZ,305795
2016,9,CA,1911435
2016,9,CO,77977
2016,9,CT,2699
2016,9,DE,5042
2016,9,FL,17709
2016,9,GA,96946
2016,9,HI,9275
2016,9,ID,8571
2016,9,IL,4866
2016,9,IN,24060
2016,9,KS,210
2016,9,KY,1912
2016,9,MA,61986
2016,9,MD,19870
2016,9,MI,1009
2016,9,MN,938
2016,9,MO,3841
2016,9,NC,327667
2016,9,NE,623
2016,9,NJ,66497
2016,9,NM,81777
2016,9,NV,319396
2016,9,NY,11323
2016,9,OH,6700
2016,9,OK,484
2016,9,OR,4562
2016,9,PA,5890
2016,9,RI,1462
2016,9,SC,463
2016,9,SD,112
2016,9,TN,7823
2016,9,TX,77879
2016,9,US-Total,3635069
2016,9,UT,158326
2016,9,VA,303
2016,9,VT,5940
2016,9,WA,34
2016,9,WI,382
2016,10,AL,10809
2016,10,AR,2823
2016,10,AZ,301738
2016,10,CA,1608773
2016,10,CO,76221
2016,10,CT,2367
2016,10,DE,5119
2016,10,FL,12941
2016,10,GA,115081
2016,10,HI,8135
2016,10,ID,5430
2016,10,IL,4268
2016,10,IN,21270
2016,10,KS,184
2016,10,KY,1619
2016,10,MA,54684
2016,10,MD,18750
2016,10,MI,885
2016,10,MN,823
2016,10,MO,3307
2016,10,NC,253627
2016,10,NE,546
2016,10,NJ,67486
2016,10,NM,99610
2016,10,NV,267481
2016,10,NY,11180
2016,10,OH,5877
2016,10,OK,448
2016,10,OR,4106
2016,10,PA,5774
2016,10,RI,1282
2016,10,SC,470
2016,10,SD,98
2016,10,TN,6862
2016,10,TX,78053
2016,10,US-Total,3191224
2016,10,UT,126626
2016,10,VA,649
2016,10,VT,5450
2016,10,WA,37
2016,10,WI,335
2016,11,AL,13138
2016,11,AR,2345
2016,11,AZ,243191
2016,11,CA,1389057
2016,11,CO,56134
2016,11,CT,2072
2016,11,DE,5281
2016,11,FL,14755
2016,11,GA,121406
2016,11,HI,7122
2016,11,IA,84
2016,11,ID,4004
2016,11,IL,3737
2016,11,IN,18621
2016,11,KS,161
2016,11,KY,1224
2016,11,MA,48199
2016,11,MD,13887
2016,11,MI,1110
2016,11,MN,720
2016,11,MO,2854
2016,11,NC,182287
2016,11,NE,478
2016,11,NJ,60526
2016,11,NM,89105
2016,11,NV,257672
2016,11,NY,9816
2016,11,OH,5145
2016,11,OK,327
2016,11,OR,4994
2016,11,PA,5186
2016,11,RI,1123
2016,11,SC,485
2016,11,SD,86
2016,11,TN,6007
2016,11,TX,64927
2016,11,US-Total,2767144
2016,11,UT,115413
2016,11,VA,9292
2016,11,VT,4847
2016,11,WA,36
2016,11,WI,293
2016,12,AL,6847
2016,12,AR,2372
2016,12,AZ,241122
2016,12,CA,1039471
2016,12,CO,51800
2016,12,CT,1798
2016,12,DE,5737
2016,12,FL,10983
2016,12,GA,132955
2016,12,HI,5710
2016,12,IA,67
2016,12,ID,6110
2016,12,IL,2996
2016,12,IN,15223
2016,12,KS,129
2016,12,KY,825
2016,12,MA,39201
2016,12,MD,9561
2016,12,MI,890
2016,12,MN,2388
2016,12,MO,2401
2016,12,MS,0
2016,12,NC,297769
2016,12,NE,383
2016,12,NJ,44108
2016,12,NM,74699
2016,12,NV,207507
2016,12,NY,12391
2016,12,OH,4125
2016,12,OK,245
2016,12,OR,3642
2016,12,PA,3772
2016,12,RI,900
2016,12,SC,809
2016,12,SD,69
2016,12,TN,4966
2016,12,TX,65724
2016,12,US-Total,2423523
2016,12,UT,110415
2016,12,VA,9155
2016,12,VT,3988
2016,12,WA,34
2016,12,WI,235
2017,1,AL,6857
2017,1,AR,1415
2017,1,AZ,234203
2017,1,CA,972200
2017,1,CO,44996
2017,1,CT,1558
2017,1,DE,2927
2017,1,FL,47769
2017,1,GA,133501
2017,1,HI,8454
2017,1,IA,151
2017,1,ID,9029
2017,1,IL,1626
2017,1,IN,8027
2017,1,KS,100
2017,1,KY,511
2017,1,LA,113
2017,1,MA,29724
2017,1,MD,14544
2017,1,ME,207
2017,1,MI,404
2017,1,MN,19382
2017,1,MO,1813
2017,1,MS,214
2017,1,NC,264625
2017,1,NE,382
2017,1,NJ,34405
2017,1,NM,56826
2017,1,NV,188931
2017,1,NY,6822
2017,1,OH,3072
2017,1,OK,298
2017,1,OR,7251
2017,1,PA,2695
2017,1,RI,585
2017,1,SC,1701
2017,1,SD,75
2017,1,TN,4069
2017,1,TX,88310
2017,1,US-Total,2323986
2017,1,UT,104755
2017,1,VA,15117
2017,1,VT,4098
2017,1,WA,19
2017,1,WI,225
2017,2,AL,7957
2017,2,AR,1585
2017,2,AZ,276692
2017,2,CA,1086875
2017,2,CO,51896
2017,2,CT,2641
2017,2,DE,3573
2017,2,FL,53392
2017,2,GA,147911
2017,2,HI,9018
2017,2,IA,267
2017,2,ID,10204
2017,2,IL,3705
2017,2,IN,18970
2017,2,KS,241
2017,2,KY,1146
2017,2,LA,133
2017,2,MA,48069
2017,2,MD,19112
2017,2,ME,337
2017,2,MI,1103
2017,2,MN,35670
2017,2,MO,2968
2017,2,MS,248
2017,2,NC,334645
2017,2,NE,646
2017,2,NJ,63077
2017,2,NM,66327
2017,2,NV,201692
2017,2,NY,12239
2017,2,OH,7137
2017,2,OK,332
2017,2,OR,8099
2017,2,PA,4940
2017,2,RI,953
2017,2,SC,2077
2017,2,SD,132
2017,2,TN,4722
2017,2,TX,113035
2017,2,US-Total,2751199
2017,2,UT,121321
2017,2,VA,18594
2017,2,VT,6677
2017,2,WA,0
2017,2,WI,839
2017,3,AL,13298
2017,3,AR,2695
2017,3,AZ,474957
2017,3,CA,2034888
2017,3,CO,87596
2017,3,CT,3622
2017,3,DE,4399
2017,3,FL,67495
2017,3,GA,159720
2017,3,HI,14857
2017,3,IA,359
2017,3,ID,37543
2017,3,IL,4222
2017,3,IN,22167
2017,3,KS,310
2017,3,KY,1527
2017,3,LA,215
2017,3,MA,67021
2017,3,MD,23704
2017,3,ME,463
2017,3,MI,1444
2017,3,MN,48856
2017,3,MO,4095
2017,3,MS,414
2017,3,NC,423319
2017,3,NE,746
2017,3,NJ,81406
2017,3,NM,111161
2017,3,NV,349764
2017,3,NY,15755
2017,3,OH,8283
2017,3,OK,1759
2017,3,OR,15102
2017,3,PA,6281
2017,3,RI,1309
2017,3,SC,2557
2017,3,SD,178
2017,3,TN,7891
2017,3,TX,174757
2017,3,US-Total,4514085
2017,3,UT,205045
2017,3,VA,22757
2017,3,VT,9167
2017,3,WA,0
2017,3,WI,980
2017,4,AL,16103
2017,4,AR,3017
2017,4,AZ,516737
2017,4,CA,2157503
2017,4,CO,96690
2017,4,CT,3846
2017,4,DE,4941
2017,4,FL,67420
2017,4,GA,198112
2017,4,HI,14470
2017,4,IA,353
2017,4,ID,49854
2017,4,IL,3899
2017,4,IN,22445
2017,4,KS,354
2017,4,KY,1694
2017,4,LA,230
2017,4,MA,72687
2017,4,MD,25969
2017,4,ME,488
2017,4,MI,1819
2017,4,MN,48176
2017,4,MO,4228
2017,4,MS,443
2017,4,MT,1466
2017,4,NC,477126
2017,4,NE,825
2017,4,NJ,84819
2017,4,NM,122249
2017,4,NV,385726
2017,4,NY,16417
2017,4,OH,8840
2017,4,OK,2763
2017,4,OR,15911
2017,4,PA,6545
2017,4,RI,1380
2017,4,SC,2785
2017,4,SD,175
2017,4,TN,8435
2017,4,TX,198900
2017,4,US-Total,4906678
2017,4,UT,225246
2017,4,VA,24939
2017,4,VT,9667
2017,4,WA,0
2017,4,WI,986
2017,5,AL,18849
2017,5,AR,3425
2017,5,AZ,545008
2017,5,CA,2726447
2017,5,CO,104837
2017,5,CT,3827
2017,5,DE,5402
2017,5,FL,73922
2017,5,GA,224764
2017,5,HI,18513
2017,5,IA,465
2017,5,ID,51608
2017,5,IL,5526
2017,5,IN,30317
2017,5,KS,393
2017,5,KY,1930
2017,5,LA,268
2017,5,MA,73859
2017,5,MD,27526
2017,5,ME,484
2017,5,MI,5527
2017,5,MN,63439
2017,5,MO,5407
2017,5,MS,1420
2017,5,MT,1575
2017,5,NC,533571
2017,5,NE,1937
2017,5,NJ,91453
2017,5,NM,130896
2017,5,NV,430657
2017,5,NY,18136
2017,5,OH,11548
2017,5,OK,4267
2017,5,OR,20006
2017,5,PA,7056
2017,5,RI,1370
2017,5,SC,3613
2017,5,SD,230
2017,5,TN,9874
2017,5,TX,240270
2017,5,US-Total,5785027
2017,5,UT,245735
2017,5,VA,27784
2017,5,VT,9594
2017,5,WA,22
2017,5,WI,2273
2017,6,AL,19966
2017,6,AR,3287
2017,6,AZ,612740
2017,6,CA,2969895
2017,6,CO,114220
2017,6,CT,4652
2017,6,DE,4620
2017,6,FL,61022
2017,6,GA,182713
2017,6,HI,18522
2017,6,IA,547
2017,6,ID,60725
2017,6,IL,6580
2017,6,IN,34897
2017,6,KS,478
2017,6,KY,2165
2017,6,LA,280
2017,6,MA,90641
2017,6,MD,25893
2017,6,ME,582
2017,6,MI,10547
2017,6,MN,74425
2017,6,MO,6541
2017,6,MS,2715
2017,6,MT,1717
2017,6,NC,481645
2017,6,NE,2185
2017,6,NJ,108426
2017,6,NM,141115
2017,6,NV,447084
2017,6,NY,20959
2017,6,OH,13200
2017,6,OK,4073
2017,6,OR,21681
2017,6,PA,8047
2017,6,RI,1645
2017,6,SC,6047
2017,6,SD,271
2017,6,TN,10459
2017,6,TX,230965
2017,6,US-Total,6115379
2017,6,UT,267943
2017,6,VA,24437
2017,6,VT,11524
2017,6,WA,82
2017,6,WI,3221
2017,7,AL,19196
2017,7,AR,3460
2017,7,AZ,378668
2017,7,CA,2715064
2017,7,CO,84369
2017,7,CT,4516
2017,7,DE,5156
2017,7,FL,67479
2017,7,GA,213532
2017,7,HI,17809
2017,7,IA,597
2017,7,ID,54153
2017,7,IL,6137
2017,7,IN,33247
2017,7,KS,852
2017,7,KY,2049
2017,7,LA,253
2017,7,MA,91201
2017,7,MD,27689
2017,7,ME,569
2017,7,MI,11220
2017,7,MN,85227
2017,7,MO,7657
2017,7,MS,13910
2017,7,MT,1251
2017,7,NC,536527
2017,7,NE,2221
2017,7,NJ,106051
2017,7,NM,106196
2017,7,NV,407516
2017,7,NY,20709
2017,7,OH,12545
2017,7,OK,4250
2017,7,OR,19762
2017,7,PA,7874
2017,7,RI,1609
2017,7,SC,7538
2017,7,SD,296
2017,7,TN,9209
2017,7,TX,242254
2017,7,US-Total,5569106
2017,7,UT,195678
2017,7,VA,29177
2017,7,VT,11269
2017,7,WA,100
2017,7,WI,3066
2017,8,AL,18459
2017,8,AR,2556
2017,8,AZ,466077
2017,8,CA,2511213
2017,8,CO,91533
2017,8,CT,4540
2017,8,DE,4655
2017,8,FL,71544
2017,8,GA,187531
2017,8,HI,18097
2017,8,IA,433
2017,8,ID,51602
2017,8,IL,5741
2017,8,IN,30905
2017,8,KS,659
2017,8,KY,1746
2017,8,LA,242
2017,8,MA,92518
2017,8,MD,25531
2017,8,ME,564
2017,8,MI,9775
2017,8,MN,63469
2017,8,MO,5894
2017,8,MS,10986
2017,8,MT,1375
2017,8,NC,479891
2017,8,NE,1755
2017,8,NJ,106842
2017,8,NM,114071
2017,8,NV,433319
2017,8,NY,20952
2017,8,OH,11785
2017,8,OK,3792
2017,8,OR,18263
2017,8,PA,7871
2017,8,RI,1595
2017,8,SC,10840
2017,8,SD,214
2017,8,TN,8855
2017,8,TX,218334
2017,8,US-Total,5368537
2017,8,UT,212090
2017,8,VA,26312
2017,8,VT,11175
2017,8,WA,88
2017,8,WI,2848
2017,9,AL,17305
2017,9,AR,3206
2017,9,AZ,479463
2017,9,CA,2347265
2017,9,CO,86978
2017,9,CT,3637
2017,9,DE,4470
2017,9,FL,72297
2017,9,GA,179357
2017,9,HI,16147
2017,9,IA,660
2017,9,ID,46074
2017,9,IL,5864
2017,9,IN,31037
2017,9,KS,708
2017,9,KY,1863
2017,9,LA,226
2017,9,MA,76792
2017,9,MD,24080
2017,9,ME,617
2017,9,MI,9118
2017,9,MN,59517
2017,9,MO,5956
2017,9,MS,13188
2017,9,MT,2009
2017,9,NC,473401
2017,9,NE,1490
2017,9,NJ,91424
2017,9,NM,108516
2017,9,NV,398840
2017,9,NY,17926
2017,9,OH,11634
2017,9,OK,3140
2017,9,OR,17054
2017,9,PA,6713
2017,9,RI,1288
2017,9,SC,10410
2017,9,SD,194
2017,9,TN,8301
2017,9,TX,182399
2017,9,US-Total,5059441
2017,9,UT,201713
2017,9,VA,25255
2017,9,VT,9023
2017,9,WA,67
2017,9,WI,2817
2017,10,AL,16010
2017,10,AR,2744
2017,10,AZ,446224
2017,10,CA,2165019
2017,10,CO,84166
2017,10,CT,3312
2017,10,DE,3893
2017,10,FL,66651
2017,10,GA,140934
2017,10,HI,15347
2017,10,IA,481
2017,10,ID,43016
2017,10,IL,3360
2017,10,IN,18498
2017,10,KS,558
2017,10,KY,1611
2017,10,LA,205
2017,10,MA,68089
2017,10,MD,20989
2017,10,ME,545
2017,10,MI,6132
2017,10,MN,45006
2017,10,MO,4560
2017,10,MS,14397
2017,10,MT,1911
2017,10,NC,423414
2017,10,NE,1160
2017,10,NJ,58211
2017,10,NM,104141
2017,10,NV,390772
2017,10,NY,11495
2017,10,OH,6923
2017,10,OK,3405
2017,10,OR,22557
2017,10,PA,4265
2017,10,RI,1138
2017,10,SC,9065
2017,10,SD,141
2017,10,TN,9102
2017,10,TX,200813
2017,10,US-Total,4649673
2017,10,UT,193695
2017,10,VA,26007
2017,10,VT,7970
2017,10,WA,66
2017,10,WI,1676
2017,11,AL,10452
2017,11,AR,1718
2017,11,AZ,265579
2017,11,CA,1335286
2017,11,CO,55184
2017,11,CT,2170
2017,11,DE,3438
2017,11,FL,98834
2017,11,GA,131145
2017,11,HI,12307
2017,11,IA,299
2017,11,ID,24580
2017,11,IL,2907
2017,11,IN,15216
2017,11,KS,342
2017,11,KY,1809
2017,11,LA,137
2017,11,MA,43514
2017,11,MD,17712
2017,11,ME,335
2017,11,MI,3983
2017,11,MN,28870
2017,11,MO,3948
2017,11,MS,14234
2017,11,MT,1206
2017,11,NC,372317
2017,11,NE,738
2017,11,NJ,60194
2017,11,NM,67322
2017,11,NV,262018
2017,11,NY,12444
2017,11,OH,5711
2017,11,OK,2450
2017,11,OR,13901
2017,11,PA,4425
2017,11,RI,699
2017,11,SC,8007
2017,11,SD,85
2017,11,TN,5942
2017,11,TX,151697
2017,11,US-Total,3208749
2017,11,UT,123270
2017,11,VA,35897
2017,11,VT,4984
2017,11,WA,24
2017,11,WI,1419
2017,12,AL,16237
2017,12,AR,1703
2017,12,AZ,245654
2017,12,CA,1331261
2017,12,CO,52034
2017,12,CT,1545
2017,12,DE,2811
2017,12,FL,128601
2017,12,GA,87052
2017,12,HI,11477
2017,12,IA,227
2017,12,ID,20956
2017,12,IL,2580
2017,12,IN,11949
2017,12,KS,285
2017,12,KY,1834
2017,12,LA,121
2017,12,MA,34358
2017,12,MD,14343
2017,12,ME,245
2017,12,MI,2233
2017,12,MN,24087
2017,12,MO,3122
2017,12,MS,13754
2017,12,MT,1123
2017,12,NC,313637
2017,12,NE,1174
2017,12,NJ,39688
2017,12,NM,63820
2017,12,NV,249548
2017,12,NY,8949
2017,12,OH,4501
2017,12,OK,2052
2017,12,OR,14464
2017,12,PA,2905
2017,12,RI,512
2017,12,SC,14883
2017,12,SD,64
2017,12,TN,5484
2017,12,TX,147393
2017,12,US-Total,3035005
2017,12,UT,114613
2017,12,VA,36945
2017,12,VT,3652
2017,12,WA,13
2017,12,WI,1115
2018,1,AL,19880
2018,1,AR,13348
2018,1,AZ,286101
2018,1,CA,1242347
2018,1,CO,55027
2018,1,CT,1543
2018,1,DE,3266
2018,1,FL,155006
2018,1,GA,136401
2018,1,HI,13388
2018,1,IA,553
2018,1,ID,25824
2018,1,IL,3344
2018,1,IN,11629
2018,1,KS,392
2018,1,KY,2134
2018,1,LA,114
2018,1,MA,46386
2018,1,MD,17584
2018,1,ME,442
2018,1,MI,3202
2018,1,MN,44075
2018,1,MO,4942
2018,1,MS,20078
2018,1,MT,1764
2018,1,NC,401962
2018,1,NE,1321
2018,1,NJ,56892
2018,1,NM,68114
2018,1,NV,222130
2018,1,NY,13789
2018,1,OH,4518
2018,1,OK,3006
2018,1,OR,21375
2018,1,PA,3653
2018,1,RI,1008
2018,1,SC,31444
2018,1,SD,81
2018,1,TN,8968
2018,1,TX,203524
2018,1,US-Total,3318975
2018,1,UT,115223
2018,1,VA,47622
2018,1,VT,3969
2018,1,WA,2
2018,1,WI,1605
2018,2,AL,17206
2018,2,AR,9412
2018,2,AZ,305704
2018,2,CA,1750561
2018,2,CO,64952
2018,2,CT,2912
2018,2,DE,3151
2018,2,FL,168909
2018,2,GA,108497
2018,2,HI,11928
2018,2,IA,660
2018,2,ID,32348
2018,2,IL,2826
2018,2,IN,10249
2018,2,KS,453
2018,2,KY,1920
2018,2,LA,106
2018,2,MA,50923
2018,2,MD,16765
2018,2,ME,717
2018,2,MI,3524
2018,2,MN,54742
2018,2,MO,4316
2018,2,MS,15980
2018,2,MT,2075
2018,2,NC,356418
2018,2,NE,1546
2018,2,NJ,53532
2018,2,NM,80598
2018,2,NV,285773
2018,2,NY,12869
2018,2,OH,4208
2018,2,OK,4381
2018,2,OR,30566
2018,2,PA,3395
2018,2,RI,1633
2018,2,SC,29765
2018,2,SD,96
2018,2,TN,7487
2018,2,TX,194784
2018,2,US-Total,3896414
2018,2,UT,136373
2018,2,VA,44333
2018,2,VT,6338
2018,2,WA,4
2018,2,WI,1477
2018,3,AL,32133
2018,3,AR,20081
2018,3,AZ,395458
2018,3,CA,2004977
2018,3,CO,84652
2018,3,CT,8327
2018,3,DE,4662
2018,3,FL,246392
2018,3,GA,164833
2018,3,HI,13532
2018,3,IA,1092
2018,3,ID,43745
2018,3,IL,6357
2018,3,IN,29251
2018,3,KS,747
2018,3,KY,3452
2018,3,LA,145
2018,3,MA,82476
2018,3,MD,29194
2018,3,ME,1154
2018,3,MI,10672
2018,3,MN,95581
2018,3,MO,6050
2018,3,MS,29858
2018,3,MT,2683
2018,3,NC,514184
2018,3,NE,2474
2018,3,NJ,88607
2018,3,NM,105166
2018,3,NV,366504
2018,3,NY,21692
2018,3,OH,11906
2018,3,OK,6084
2018,3,OR,38953
2018,3,PA,5696
2018,3,RI,2628
2018,3,SC,47695
2018,3,SD,159
2018,3,TN,13952
2018,3,TX,254377
2018,3,US-Total,5056238
2018,3,UT,175807
2018,3,VA,68886
2018,3,VT,10120
2018,3,WA,27
2018,3,WI,3815
2018,4,AL,37076
2018,4,AR,19519
2018,4,AZ,475373
2018,4,CA,2509418
2018,4,CO,100715
2018,4,CT,9159
2018,4,DE,5056
2018,4,FL,238649
2018,4,GA,202303
2018,4,HI,15337
2018,4,IA,1320
2018,4,ID,53335
2018,4,IL,6719
2018,4,IN,33523
2018,4,KS,883
2018,4,KY,4097
2018,4,LA,142
2018,4,MA,92263
2018,4,MD,41805
2018,4,ME,1271
2018,4,MI,12565
2018,4,MN,117866
2018,4,MO,7589
2018,4,MS,33708
2018,4,MT,3252
2018,4,NC,631739
2018,4,NE,3000
2018,4,NJ,88860
2018,4,NM,128517
2018,4,NV,455148
2018,4,NY,23161
2018,4,OH,13627
2018,4,OK,6034
2018,4,OR,49694
2018,4,PA,5668
2018,4,RI,2895
2018,4,SC,51679
2018,4,SD,193
2018,4,TN,15931
2018,4,TX,250186
2018,4,US-Total,6056727
2018,4,UT,212907
2018,4,VA,78893
2018,4,VT,11173
2018,4,WA,78
2018,4,WI,4402
2018,5,AL,39492
2018,5,AR,22611
2018,5,AZ,597721
2018,5,CA,3024196
2018,5,CO,116221
2018,5,CT,10579
2018,5,DE,4303
2018,5,FL,186325
2018,5,GA,194396
2018,5,HI,17901
2018,5,IA,1386
2018,5,ID,62261
2018,5,IL,7496
2018,5,IN,34437
2018,5,KS,923
2018,5,KY,4586
2018,5,LA,144
2018,5,MA,116133
2018,5,MD,39107
2018,5,ME,1482
2018,5,MI,13017
2018,5,MN,124713
2018,5,MO,8662
2018,5,MS,37388
2018,5,MT,3747
2018,5,NC,629031
2018,5,NE,3240
2018,5,NJ,104036
2018,5,NM,150198
2018,5,NV,483117
2018,5,NY,27028
2018,5,OH,14008
2018,5,OK,6196
2018,5,OR,60857
2018,5,PA,6562
2018,5,RI,3374
2018,5,SC,47725
2018,5,SD,202
2018,5,TN,17366
2018,5,TX,293634
2018,5,US-Total,6849012
2018,5,UT,243974
2018,5,VA,71611
2018,5,VT,13005
2018,5,WA,76
2018,5,WI,4543
2018,6,AL,39966
2018,6,AR,22503
2018,6,AZ,591471
2018,6,CA,3252541
2018,6,CO,124937
2018,6,CT,10832
2018,6,DE,4886
2018,6,FL,209388
2018,6,GA,216206
2018,6,HI,19501
2018,6,IA,1270
2018,6,ID,68502
2018,6,IL,7437
2018,6,IN,33372
2018,6,KS,903
2018,6,KY,4527
2018,6,LA,162
2018,6,MA,114141
2018,6,MD,42073
2018,6,ME,1499
2018,6,MI,14083
2018,6,MN,115933
2018,6,MO,10712
2018,6,MS,34787
2018,6,MT,4027
2018,6,NC,677289
2018,6,NE,3099
2018,6,NJ,116868
2018,6,NM,159113
2018,6,NV,569022
2018,6,NY,31489
2018,6,OH,13578
2018,6,OK,6865
2018,6,OR,66877
2018,6,PA,7289
2018,6,RI,3414
2018,6,SC,53310
2018,6,SD,185
2018,6,TN,16895
2018,6,TX,380082
2018,6,US-Total,7414667
2018,6,UT,265681
2018,6,VA,80021
2018,6,VT,13185
2018,6,WA,80
2018,6,WI,4668
2018,7,AL,39304
2018,7,AR,21610
2018,7,AZ,528993
2018,7,CA,2814141
2018,7,CO,109281
2018,7,CT,9643
2018,7,DE,4943
2018,7,FL,208350
2018,7,GA,205526
2018,7,HI,17915
2018,7,IA,1548
2018,7,ID,64464
2018,7,IL,7996
2018,7,IN,37631
2018,7,KS,913
2018,7,KY,4478
2018,7,LA,157
2018,7,MA,134124
2018,7,MD,42019
2018,7,ME,1379
2018,7,MI,17752
2018,7,MN,143890
2018,7,MO,10826
2018,7,MS,33605
2018,7,MT,3510
2018,7,NC,642599
2018,7,NE,3696
2018,7,NJ,123931
2018,7,NM,139440
2018,7,NV,485637
2018,7,NY,42091
2018,7,OH,15284
2018,7,OK,6634
2018,7,OR,65411
2018,7,PA,7758
2018,7,RI,3140
2018,7,SC,48050
2018,7,SD,226
2018,7,TN,19071
2018,7,TX,365391
2018,7,US-Total,6754876
2018,7,UT,228660
2018,7,VA,76524
2018,7,VT,12121
2018,7,WA,69
2018,7,WI,5149
2018,8,AL,36694
2018,8,AR,21605
2018,8,AZ,536397
2018,8,CA,2836681
2018,8,CO,109466
2018,8,CT,7946
2018,8,DE,5040
